thread_url,post_text
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Storage room & unfurnished apartments/condos Quote 0 login to like this post Post by rustyjack101 » Sat, 18 Sep 2010 11:52 pm Hi I will be moving to Singapore soon and have two questions. Do apartments/condos typically come with their own storage room, perhaps in the basement? Typical size? I have shipped all my household items, including white goods, and will need an unfurnished place. Are unfurnished apartments/condos easy to get? If not, do landlords remove their own furniture / white goods willingly? Will they reduce the rent? Thanks in advance. Rusty"
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Re: Storage room & unfurnished apartments/condos Quote 0 login to like this post Post by Mad Scientist » Sun, 19 Sep 2010 6:04 am rustyjack101 wrote: Hi I will be moving to Singapore soon and have two questions. Do apartments/condos typically come with their own storage room, perhaps in the basement? Typical size? Most HDB (Government subsidies housing) has a storage room Approx. 3m2.This is similar to private condos too but I am not sure the storage size. It all depends if you going for landed property or condo s or HDB apartment. I have shipped all my household items, including white goods, and will need an unfurnished place. Are unfurnished apartments/condos easy to get? If not, do landlords remove their own furniture / white goods willingly? Will they reduce the rent? I would be incline to come here and rent a Service Apartment b4 you hunt for your own apartment. Seeing is believing. You can nego from there on the rent. Timed your shipment via ocean with enough time to hunt for your rental apartment. There are alot of dodgy agents here which should be shot to dead or flogged to death years ago. Read the forum here by going to the search button on the right top corner under the profile link . Type rental property , TA etc and you can go from there. If you still did not get what you are looking for , throw a line we will see how to assist you. Thanks in advance. Rusty The positive thinker sees the invisible, feels the intangible, and achieves the impossible.Yahoo !!!"
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Quote 0 login to like this post Post by sundaymorningstaple » Sun, 19 Sep 2010 10:10 am Actually the 3mx2m storage room in HDB's is not a storage room at all, it's just used for that. It is actually a reinforced bomb shelter. That's why there are no windows and there is a exhaust fan and the inability to remove the heavy blast resistant door. SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Quote 0 login to like this post Post by rustyjack101 » Sun, 19 Sep 2010 4:10 pm Thank you Editor. Are you able to guide me on my main question - are unfurnished apartments/condos commonly available?"
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Quote 0 login to like this post Post by sundaymorningstaple » Sun, 19 Sep 2010 6:43 pm Most here are at least partially furnished (white goods) and the vast majority are unfortunately fully (not sure by whose standards though) furnished. It's very hard to get the landlord to remove any of the furnishings in general as this is a small island and space is at a premium and nobody wants to rents storage space for something that's has no ROI. However, most don't care if you install you own stuff if you pay for storage for their stuff or, you can, if your unit has a spare bedroom, store all there for the duration and then re-install everything before you vacate the premises. SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Quote 0 login to like this post Post by Girl_Next_Door » Mon, 20 Sep 2010 9:10 am Depending on your budget, you can target brand new properties that just TOP. These properties usually are unfurnished and there tend to be numerous units available for you to pick. As these properties are brand new, some of the rent can be quite high. It all depends on how hard you try to bargain."
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Quote 0 login to like this post Post by BigSis » Mon, 20 Sep 2010 2:00 pm Most apartments I've viewed over the years have been unfurnished but most also included the white goods (fridge, washing machine etc). I did view a couple which had furniture and I asked about getting it removed and they didn't seem to think it'd be a problem (it's usually dodgy looking chrome and glass furniture from what I've seen.......which I suppose some people must like but I don't). There was one place which had loads of very ornate looking Indian furniture which was very nice but didn't seem practical for us as we had small children back them (I didn't want to lose my deposit over it getting damaged!) and the owner wasn't too keen on removing it but we didn't take the place anyway so it wasn't a problem for us. I think you just have to talk to them about it - they're usually quite accommodating and if they're not, then just look elsewhere - there are loads of vacant apartments; if you don't like the landlord, don't take the apartment."
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Quote 0 login to like this post Post by Asian_Geekette » Wed, 22 Sep 2010 4:33 pm sundaymorningstaple wrote: Actually the 3mx2m storage room in HDB's is not a storage room at all, it's just used for that. It is actually a reinforced bomb shelter. That's why there are no windows and there is a exhaust fan and the inability to remove the heavy blast resistant door. sms, I was actually just thinking about this bomb shelter... Is it built solidly enough to survive a nuclear blast? My business is not to remake myself, but make the absolute best out of what God made. -Robert Browning"
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Quote 0 login to like this post Post by nakatago » Wed, 22 Sep 2010 5:17 pm Asian_Geekette wrote: sundaymorningstaple wrote: Actually the 3mx2m storage room in HDB's is not a storage room at all, it's just used for that. It is actually a reinforced bomb shelter. That's why there are no windows and there is a exhaust fan and the inability to remove the heavy blast resistant door. sms, I was actually just thinking about this bomb shelter... Is it built solidly enough to survive a nuclear blast? what's the point of the panic room if it's not airtight against biological and nuclear weapons? i get that it may shield against shockwaves but will those things survive if explosives take out the whatever's holding it up? kinda trolling there... ""A quokka is what would happen if there was an anime about kangaroos."""
https://forum.singaporeexpats.com/./viewtopic.php?t=72823,"Quote 0 login to like this post Post by Asian_Geekette » Wed, 22 Sep 2010 5:26 pm nakatago wrote: Asian_Geekette wrote: sundaymorningstaple wrote: Actually the 3mx2m storage room in HDB's is not a storage room at all, it's just used for that. It is actually a reinforced bomb shelter. That's why there are no windows and there is a exhaust fan and the inability to remove the heavy blast resistant door. sms, I was actually just thinking about this bomb shelter... Is it built solidly enough to survive a nuclear blast? what's the point of the panic room if it's not airtight against biological and nuclear weapons? i get that it may shield against shockwaves but will those things survive if explosives take out the whatever's holding it up? kinda trolling there... Not trolling... just wondering out loud. I've probably watched too much Twilight Zone tv shows as a kid... My business is not to remake myself, but make the absolute best out of what God made. -Robert Browning"
